Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O2,274,1.3759124087591241,35,1.2428571428571429,29,1.8620689655172413
O2-aggressive-instcombine,325 (-51),1.6923076923076923 (-0.31639528354856816),52 (-17),1.3269230769230769 (-0.08406593406593399),53 (-24),2.1132075471698113 (-0.25113858165256997)
O2-argpromotion,325 (-51),1.6923076923076923 (-0.31639528354856816),52 (-17),1.3269230769230769 (-0.08406593406593399),53 (-24),2.1132075471698113 (-0.25113858165256997)
O2-callsite-splitting,329 (-55),1.6200607902735562 (-0.24414838151443208),54 (-19),1.3611111111111112 (-0.11825396825396828),54 (-25),2.2222222222222223 (-0.360153256704981)
