Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O3,77,1.422077922077922,21,0.5952380952380952,11,3.727272727272727
O3-no-tail-call-elim,81 (-4),1.3518518518518519 (0.07022607022607019),23 (-2),1.4565217391304348 (-0.8612836438923396),9 (2),3.3333333333333335 (0.3939393939393936)
