Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,304, ,269, ,18, ,15
O1_foptimize_sibling_calls,304,0.0%,269,0.0%,18,0.0%,15,0.0%
