Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,269,1.6133828996282529,18,1.7222222222222223,15,1.6666666666666667
O1_foptimize_sibling_calls,269 (0),1.6133828996282529 (0.0),18 (0),1.7222222222222223 (0.0),15 (0),1.6666666666666667 (0.0)
