Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O2,2642,1.6392884178652536,868,1.701036866359447,2597,1.7194840200231036
O2-aggressive-instcombine,3319 (-677),1.624133775233504 (0.015154642631749482),1344 (-476),1.4449404761904763 (0.2560963901689708),1692 (905),1.5020685579196218 (0.21741546210348184)
O2-argpromotion,3319 (-677),1.624133775233504 (0.015154642631749482),1344 (-476),1.4449404761904763 (0.2560963901689708),1692 (905),1.5020685579196218 (0.21741546210348184)
O2-callsite-splitting,3313 (-671),1.6246604286145487 (0.014627989250704854),1343 (-475),1.454951600893522 (0.24608526546592513),1694 (903),1.5047225501770956 (0.21476146984600808)
