Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,127,1.4173228346456692,5,0.6,15,1.8666666666666667
O1_fcse_follow_jumps,121 (6),1.43801652892562 (-0.020693694279950714),6 (-1),0.5 (0.09999999999999998),13 (2),1.9615384615384615 (-0.09487179487179476)
O1_foptimize_sibling_calls,126 (1),1.3888888888888888 (0.028433945756780377),8 (-3),1.125 (-0.525),15 (0),1.8666666666666667 (0.0)
O1_fpeephole2,121 (6),1.421487603305785 (-0.004164768660115836),7 (-2),0.9285714285714286 (-0.3285714285714286),5 (10),1.4 (0.4666666666666668)
O1_fstore_merging,127 (0),1.4173228346456692 (0.0),5 (0),0.6 (0.0),15 (0),1.8666666666666667 (0.0)
