Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O3,658,1.581306990881459,209,1.430622009569378,68,2.5661764705882355
O3-no-tail-call-elim,641 (17),1.5733229329173166 (0.007984057964142366),192 (17),1.6536458333333333 (-0.22302382376395524),64 (4),2.3515625 (0.2146139705882355)
