Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O2,573,1.9232111692844678,89,1.6067415730337078,54,1.7407407407407407
O2_fipa_cp_clone,586 (-13),1.7969283276450512 (0.1262828416394166),63 (26),1.2222222222222223 (0.38451935081148547),51 (3),2.0294117647058822 (-0.28867102396514155)
