Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O2,722, ,573, ,89, ,54
O2_fipa_cp_clone,703,28.3%,586,22.5%,63,33.3%,51,84.3%
