Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O0,113, ,105, ,7, ,0
O0_fomit_frame_pointer,112,72.3%,100,69.0%,7,100.0%,2,100.0%
O0_tailcallelim,105,55.2%,96,53.1%,1,0.0%,6,100.0%
