Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O2,271,1.4870848708487086,34,0.5735294117647058,13,1.3461538461538463
O2_fipa_cp_clone,271 (0),1.4870848708487086 (0.0),34 (0),0.5735294117647058 (0.0),13 (0),1.3461538461538463 (0.0)
