Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,480,1.6708333333333334,158,1.7943037974683544,93,2.2096774193548385
O1_foptimize_sibling_calls,480 (0),1.6708333333333334 (0.0),158 (0),1.7943037974683544 (0.0),93 (0),2.2096774193548385 (0.0)
