Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O0,1033, ,628, ,203, ,187
O0_fomit_frame_pointer,999,92.6%,642,92.7%,154,90.9%,189,93.1%
O0_fshrink_wrap,1014,36.8%,629,22.9%,193,64.2%,178,52.8%
