Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O0,4146, ,2152, ,949, ,875
O0_fomit_frame_pointer,4756,81.2%,2423,68.7%,1088,98.1%,1056,97.0%
O0_tailcallelim,4033,71.1%,2014,48.3%,844,97.6%,1017,97.5%
