Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,183,1.7568306010928962,23,1.7608695652173914,84,2.7023809523809526
O0_fomit_frame_pointer,270 (-87),2.009259259259259 (-0.25242865816636284),12 (11),1.875 (-0.11413043478260865),70 (14),2.05 (0.6523809523809527)
O0_tailcallelim,212 (-29),1.6839622641509433 (0.07286833694195294),66 (-43),2.0833333333333335 (-0.32246376811594213),62 (22),1.185483870967742 (1.5168970814132106)
