Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O2,348,1.478448275862069,60,2.025,41,2.3292682926829267
O2-aggressive-instcombine,307 (41),1.6188925081433225 (-0.14044423228125358),45 (15),1.4222222222222223 (0.6027777777777776),33 (8),1.4696969696969697 (0.859571322985957)
O2-argpromotion,307 (41),1.6188925081433225 (-0.14044423228125358),45 (15),1.4222222222222223 (0.6027777777777776),33 (8),1.4696969696969697 (0.859571322985957)
O2-callsite-splitting,307 (41),1.6188925081433225 (-0.14044423228125358),45 (15),1.4222222222222223 (0.6027777777777776),33 (8),1.4696969696969697 (0.859571322985957)
