Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,451, ,342, ,55, ,42
O1-constmerge,392,78.8%,312,73.4%,40,100.0%,29,100.0%
O1-elim-avail-extern,392,78.8%,312,73.4%,40,100.0%,29,100.0%
O1-gvn,393,78.6%,315,73.3%,40,100.0%,28,100.0%
O1-inline,393,78.6%,315,73.3%,40,100.0%,28,100.0%
O1-mldst-motion,392,78.8%,312,73.4%,40,100.0%,29,100.0%
O1-slp-vectorizer,392,78.8%,312,73.4%,40,100.0%,29,100.0%
