Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,342,1.4078947368421053,55,1.7181818181818183,42,2.511904761904762
O1-constmerge,312 (30),1.5993589743589745 (-0.19146423751686914),40 (15),1.4 (0.31818181818181834),29 (13),1.396551724137931 (1.1153530377668308)
O1-elim-avail-extern,312 (30),1.5993589743589745 (-0.19146423751686914),40 (15),1.4 (0.31818181818181834),29 (13),1.396551724137931 (1.1153530377668308)
O1-gvn,315 (27),1.6015873015873017 (-0.19369256474519636),40 (15),1.45 (0.2681818181818183),28 (14),1.2678571428571428 (1.244047619047619)
O1-inline,315 (27),1.6015873015873017 (-0.19369256474519636),40 (15),1.45 (0.2681818181818183),28 (14),1.2678571428571428 (1.244047619047619)
O1-mldst-motion,312 (30),1.5993589743589745 (-0.19146423751686914),40 (15),1.4 (0.31818181818181834),29 (13),1.396551724137931 (1.1153530377668308)
O1-slp-vectorizer,312 (30),1.5993589743589745 (-0.19146423751686914),40 (15),1.4 (0.31818181818181834),29 (13),1.396551724137931 (1.1153530377668308)
