Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,7863, ,3740, ,1859, ,2118
O1-constmerge,6900,86.9%,3290,83.9%,1653,90.4%,1853,89.4%
O1-elim-avail-extern,6900,86.9%,3290,83.9%,1653,90.4%,1853,89.4%
O1-gvn,6914,87.0%,3248,83.8%,1747,91.0%,1817,89.4%
O1-inline,6900,86.9%,3290,83.9%,1653,90.4%,1853,89.4%
O1-mldst-motion,6900,86.9%,3290,83.9%,1653,90.4%,1853,89.4%
O1-slp-vectorizer,6880,86.9%,3285,84.0%,1638,90.4%,1850,89.5%
