Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
O1,13, ,15, ,58, ,0, ,5, ,21, ,24, ,0, ,0, ,10
O1-constmerge,13,30.8%,6,100.0%,47,74.5%,0,0.0%,3,66.7%,11,100.0%,16,100.0%,0,0.0%,0,0.0%,8,100.0%
O1-elim-avail-extern,13,30.8%,6,100.0%,47,74.5%,0,0.0%,3,66.7%,11,100.0%,16,100.0%,0,0.0%,0,0.0%,8,100.0%
O1-gvn,17,47.1%,6,100.0%,42,71.4%,0,0.0%,3,66.7%,11,100.0%,20,100.0%,0,0.0%,0,0.0%,3,100.0%
O1-inline,13,30.8%,6,100.0%,47,74.5%,0,0.0%,3,66.7%,11,100.0%,16,100.0%,0,0.0%,0,0.0%,8,100.0%
O1-mldst-motion,13,30.8%,6,100.0%,47,74.5%,0,0.0%,3,66.7%,11,100.0%,16,100.0%,0,0.0%,0,0.0%,8,100.0%
O1-slp-vectorizer,13,30.8%,6,100.0%,50,76.0%,0,0.0%,3,66.7%,11,100.0%,16,100.0%,0,0.0%,0,0.0%,8,100.0%
