Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,3740,1.770855614973262,1859,1.6514254975793436,2118,1.6725684608120868
O1-constmerge,3290 (450),1.6534954407294833 (0.11736017424377865),1653 (206),1.4352692075015123 (0.21615629007783133),1853 (265),1.3502428494333514 (0.3223256113787354)
O1-elim-avail-extern,3290 (450),1.6531914893617021 (0.11766412561155981),1653 (206),1.4352692075015123 (0.21615629007783133),1853 (265),1.3502428494333514 (0.3223256113787354)
O1-gvn,3248 (492),1.634698275862069 (0.136157339111193),1747 (112),1.3497424155695479 (0.30168308200979577),1817 (301),1.3514034122179417 (0.3211650485941451)
O1-inline,3290 (450),1.6531914893617021 (0.11766412561155981),1653 (206),1.4352692075015123 (0.21615629007783133),1853 (265),1.3502428494333514 (0.3223256113787354)
O1-mldst-motion,3290 (450),1.6531914893617021 (0.11766412561155981),1653 (206),1.4352692075015123 (0.21615629007783133),1853 (265),1.3502428494333514 (0.3223256113787354)
O1-slp-vectorizer,3285 (455),1.6544901065449011 (0.1163655084283608),1638 (221),1.442918192918193 (0.20850730466115075),1850 (268),1.36 (0.31256846081208667)
