Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,301, ,229, ,22, ,49
O1_fcse_follow_jumps,302,24.8%,223,17.5%,22,90.9%,56,28.6%
O1_foptimize_sibling_calls,307,26.4%,229,20.1%,21,90.5%,56,28.6%
O1_fpeephole2,312,35.9%,232,31.0%,12,91.7%,66,42.4%
O1_fstore_merging,312,24.7%,226,15.5%,22,86.4%,63,36.5%
