Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,229,1.5698689956331877,22,3.0,49,1.3775510204081634
O1_fcse_follow_jumps,223 (6),1.5582959641255605 (0.01157303150762723),22 (0),2.6818181818181817 (0.31818181818181834),56 (-7),1.5803571428571428 (-0.20280612244897944)
O1_foptimize_sibling_calls,229 (0),1.6048034934497817 (-0.03493449781659397),21 (1),2.738095238095238 (0.26190476190476186),56 (-7),1.5803571428571428 (-0.20280612244897944)
O1_fpeephole2,232 (-3),1.5366379310344827 (0.03323106459870506),12 (10),2.6666666666666665 (0.3333333333333335),66 (-17),1.946969696969697 (-0.5694186765615337)
O1_fstore_merging,226 (3),1.6128318584070795 (-0.04296286277389183),22 (0),2.840909090909091 (0.15909090909090917),63 (-14),1.8492063492063493 (-0.47165532879818595)
