Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,1240,1.5608870967741935,399,1.8283208020050126,274,1.8047445255474452
O1_fcse_follow_jumps,1251 (-11),1.5675459632294164 (-0.006658866455222956),323 (76),1.8312693498452013 (-0.00294854784018872),300 (-26),2.171666666666667 (-0.3669221411192216)
O1_foptimize_sibling_calls,1270 (-30),1.5354330708661417 (0.02545402590805179),341 (58),1.4589442815249267 (0.36937652048008585),291 (-17),2.0034364261168385 (-0.19869190056939323)
O1_fpeephole2,1251 (-11),1.582334132693845 (-0.02144703591965147),271 (128),1.7066420664206643 (0.12167873558434827),272 (2),1.59375 (0.21099452554744524)
O1_fstore_merging,1279 (-39),1.5402658326817826 (0.02062126409241083),321 (78),1.9875389408099688 (-0.15921813880495628),277 (-3),1.848375451263538 (-0.04363092571609273)
