Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,522,1.5842911877394636,43,1.302325581395349,42,0.9761904761904762
O1_foptimize_sibling_calls,522 (0),1.5842911877394636 (0.0),43 (0),1.302325581395349 (0.0),42 (0),0.9761904761904762 (0.0)
