Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
O1,87, ,22, ,20, ,0, ,1, ,13, ,16, ,0, ,0, ,0
O1_fcse_follow_jumps,84,1.2%,12,100.0%,19,100.0%,0,0.0%,1,100.0%,15,93.3%,22,100.0%,0,0.0%,0,0.0%,1,100.0%
O1_foptimize_sibling_calls,87,1.1%,13,100.0%,24,95.8%,0,0.0%,1,100.0%,19,100.0%,24,100.0%,0,0.0%,0,0.0%,1,100.0%
O1_fpeephole2,87,2.3%,20,100.0%,22,100.0%,0,0.0%,2,100.0%,15,100.0%,27,100.0%,0,0.0%,0,0.0%,7,100.0%
O1_fstore_merging,88,2.3%,21,90.5%,18,83.3%,0,0.0%,2,100.0%,18,94.4%,16,87.5%,0,0.0%,0,0.0%,1,100.0%
