Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,2989,1.8089662094345935,938,2.1316631130063968,1083,2.03601108033241
O1_fcse_follow_jumps,2885 (104),1.774523396880416 (0.03444281255417758),1023 (-85),2.495112414467253 (-0.3634493014608564),1059 (24),1.9131255901794146 (0.12288549015299521)
O1_foptimize_sibling_calls,2973 (16),1.8114698957282207 (-0.002503686293627183),1034 (-96),2.183752417794971 (-0.05208930478857443),1185 (-102),1.8924050632911393 (0.14360601704127052)
O1_fpeephole2,3060 (-71),1.8204248366013072 (-0.011458627166713642),1034 (-96),2.294487427466151 (-0.16282431445975432),1260 (-177),2.0107142857142857 (0.025296794618124174)
O1_fstore_merging,2920 (69),1.8150684931506849 (-0.006102283716091339),1002 (-64),2.1122754491017965 (0.019387663904600227),1090 (-7),2.046788990825688 (-0.010777910493278142)
