Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,320,1.7984375,132,2.109848484848485,59,1.9152542372881356
O0_fomit_frame_pointer,425 (-105),1.9247058823529413 (-0.12626838235294136),119 (13),1.8865546218487395 (0.2232938629997454),117 (-58),2.111111111111111 (-0.19585687382297556)
O0_tailcallelim,362 (-42),1.6878453038674033 (0.11059219613259663),81 (51),1.9814814814814814 (0.12836700336700346),69 (-10),1.9492753623188406 (-0.03402112503070498)
