Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,535, ,459, ,54, ,19
O1_foptimize_sibling_calls,535,0.0%,459,0.0%,54,0.0%,19,0.0%
