Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,459,1.6372549019607843,54,1.4907407407407407,19,1.6578947368421053
O1_foptimize_sibling_calls,459 (0),1.6372549019607843 (0.0),54 (0),1.4907407407407407 (0.0),19 (0),1.6578947368421053 (0.0)
