Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O3,510,1.8627450980392157,53,1.9150943396226414,17,1.3235294117647058
O3-no-tail-call-elim,488 (22),1.7469262295081966 (0.11581886853101908),141 (-88),2.6808510638297873 (-0.7657567242071459),52 (-35),1.9711538461538463 (-0.6476244343891404)
