Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O3,583, ,510, ,53, ,17
O3-no-tail-call-elim,685,73.7%,488,64.1%,141,96.5%,52,100.0%
