Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,211,1.6398104265402844,34,1.838235294117647,61,1.6475409836065573
O0_fomit_frame_pointer,256 (-45),1.931640625 (-0.2918301984597156),38 (-4),1.8026315789473684 (0.035603715170278605),46 (15),1.9456521739130435 (-0.29811119030648614)
O0_fshrink_wrap,220 (-9),1.6090909090909091 (0.03071951744937529),32 (2),1.828125 (0.010110294117646967),61 (0),1.5819672131147542 (0.06557377049180313)
