Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O0,307, ,211, ,34, ,61
O0_fomit_frame_pointer,344,86.0%,256,89.5%,38,100.0%,46,54.3%
O0_fshrink_wrap,316,22.5%,220,24.1%,32,31.2%,61,9.8%
