Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,1058, ,720, ,159, ,173
O1_fcse_follow_jumps,1039,45.8%,706,30.6%,155,81.3%,172,76.2%
O1_foptimize_sibling_calls,1045,49.1%,721,33.7%,161,89.4%,154,77.9%
O1_fpeephole2,1021,57.2%,696,42.2%,143,96.5%,173,83.2%
O1_fstore_merging,1069,47.2%,713,30.6%,167,85.0%,180,77.2%
