Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
O1,3, ,7, ,45, ,0, ,4, ,13, ,14, ,0, ,0, ,5
O1-constmerge,11,81.8%,2,100.0%,14,100.0%,0,0.0%,0,0.0%,4,100.0%,17,100.0%,0,0.0%,0,0.0%,7,100.0%
O1-elim-avail-extern,8,75.0%,1,100.0%,13,100.0%,0,0.0%,0,0.0%,5,100.0%,18,100.0%,0,0.0%,0,0.0%,6,100.0%
O1-gvn,8,75.0%,3,100.0%,12,100.0%,0,0.0%,1,100.0%,2,100.0%,14,100.0%,0,0.0%,0,0.0%,5,100.0%
O1-inline,8,75.0%,1,100.0%,14,100.0%,0,0.0%,0,0.0%,3,100.0%,16,100.0%,0,0.0%,0,0.0%,5,100.0%
O1-mldst-motion,11,81.8%,2,100.0%,14,100.0%,0,0.0%,0,0.0%,3,100.0%,17,100.0%,0,0.0%,0,0.0%,7,100.0%
O1-slp-vectorizer,8,75.0%,1,100.0%,9,100.0%,0,0.0%,1,100.0%,5,100.0%,13,100.0%,0,0.0%,0,0.0%,10,100.0%
