Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O3,9342,1.7851102547634339,1743,1.4033275960986804,2350,1.593404255319149
O3-no-tail-call-elim,9746 (-404),1.5882926328750258 (0.19681762188840812),4123 (-2380),1.659349987872908 (-0.2560223917742277),4832 (-2482),1.5379759933774835 (0.0554282619416655)
