Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O3,3383,1.7815548329884718,1959,1.9788157223072997,3588,2.1598383500557414
O3-no-tail-call-elim,3458 (-75),1.8311162521688837 (-0.0495614191804119),1623 (336),1.6675908810844116 (0.3112248412228882),3951 (-363),2.13983801569223 (0.020000334363511563)
