Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
O1,2, ,15, ,30, ,0, ,1, ,16, ,21, ,0, ,0, ,11
O1_fcse_follow_jumps,6,83.3%,16,93.8%,29,82.8%,0,0.0%,5,100.0%,19,94.7%,32,100.0%,0,0.0%,0,0.0%,10,20.0%
O1_foptimize_sibling_calls,5,80.0%,14,92.9%,56,85.7%,0,0.0%,5,100.0%,22,100.0%,19,94.7%,0,0.0%,0,0.0%,5,60.0%
O1_fpeephole2,7,85.7%,16,93.8%,42,85.7%,0,0.0%,5,100.0%,20,100.0%,34,100.0%,0,0.0%,0,0.0%,8,0.0%
O1_fstore_merging,1,0.0%,21,95.2%,28,78.6%,0,0.0%,5,100.0%,20,100.0%,30,100.0%,0,0.0%,0,0.0%,9,11.1%
