Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,2690,1.8178438661710037,1390,1.7215827338129497,1845,1.7
O1_fcse_follow_jumps,2655 (35),1.7817325800376649 (0.036111286133338805),1476 (-86),1.7638888888888888 (-0.042306155075939156),1871 (-26),1.7351683591662213 (-0.0351683591662213)
O1_foptimize_sibling_calls,2753 (-63),1.7582637123138394 (0.05958015385716431),1495 (-105),1.7561872909698997 (-0.03460455715694999),1773 (72),1.6508742244782855 (0.04912577552171449)
O1_fpeephole2,2833 (-143),1.7763854571126014 (0.04145840905840226),1410 (-20),1.826241134751773 (-0.10465840093882339),1864 (-19),1.7196888412017168 (-0.019688841201716878)
O1_fstore_merging,2638 (52),1.7706595905989386 (0.04718427557206506),1479 (-89),1.673766058147397 (0.0478166756655527),1931 (-86),1.6639047125841533 (0.036095287415846666)
