Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O2,134, ,122, ,6, ,4
O2_fipa_cp_clone,134,0.0%,122,0.0%,6,0.0%,4,0.0%
