Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O3,1246, ,840, ,204, ,183
O3-no-tail-call-elim,1220,50.2%,810,36.0%,198,83.8%,197,71.6%
