Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O3,127,1.5984251968503937,12,1.7083333333333333,2,0.0
O3-no-tail-call-elim,117 (10),1.5085470085470085 (0.08987818830338523),14 (-2),2.857142857142857 (-1.148809523809524),5 (-3),4.3 (-4.3)
