Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,102,1.4705882352941178,22,1.3636363636363635,3,3.1666666666666665
O1_foptimize_sibling_calls,102 (0),1.4705882352941178 (0.0),22 (0),1.3636363636363635 (0.0),3 (0),3.1666666666666665 (0.0)
