Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,128, ,102, ,22, ,3
O1_foptimize_sibling_calls,128,0.0%,102,0.0%,22,0.0%,3,0.0%
