Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,101,1.3663366336633664,15,1.0666666666666667,0,0.0
O1_fcse_follow_jumps,102 (-1),1.3725490196078431 (-0.006212385944476706),14 (1),1.3214285714285714 (-0.25476190476190474),2 (-2),2.5 (-2.5)
O1_foptimize_sibling_calls,90 (11),1.3666666666666667 (-0.0003300330033002563),13 (2),1.1538461538461537 (-0.08717948717948709),3 (-3),4.166666666666667 (-4.166666666666667)
O1_fpeephole2,99 (2),1.303030303030303 (0.06330633063306346),13 (2),1.5 (-0.43333333333333335),2 (-2),2.5 (-2.5)
O1_fstore_merging,101 (0),1.3663366336633664 (0.0),15 (0),1.0666666666666667 (0.0),0 (0),0.0 (0.0)
