Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O2,304,1.7171052631578947,90,1.5722222222222222,71,1.1690140845070423
O2_fipa_cp_clone,304 (0),1.7171052631578947 (0.0),90 (0),1.5722222222222222 (0.0),71 (0),1.1690140845070423 (0.0)
