Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O2,15139, ,9757, ,2446, ,2707
O2_fipa_cp_clone,14853,47.3%,9628,42.0%,2271,63.3%,2745,51.9%
