Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,8844, ,3341, ,1454, ,3845
O1_fcse_follow_jumps,8791,55.3%,3296,45.8%,1449,88.5%,3826,50.4%
O1_foptimize_sibling_calls,8786,61.8%,3197,47.2%,1588,93.8%,3756,60.1%
O1_fpeephole2,8849,62.8%,3337,56.4%,1393,94.0%,3859,56.1%
O1_fstore_merging,8752,50.8%,3317,40.6%,1420,84.2%,3808,47.3%
