Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,3341,1.7400478898533374,1454,2.205295735900963,3845,2.059947984395319
O1_fcse_follow_jumps,3296 (45),1.7554611650485437 (-0.0154132751952063),1449 (5),2.241545893719807 (-0.03625015781884411),3826 (19),2.067956089911134 (-0.008008105515815434)
O1_foptimize_sibling_calls,3197 (144),1.7200500469189866 (0.019997842934350807),1588 (-134),2.125314861460957 (0.07998087444000568),3756 (89),2.0656283280085197 (-0.005680343613200911)
O1_fpeephole2,3337 (4),1.7890320647287983 (-0.04898417487546092),1393 (61),2.2573582196697775 (-0.052062483768814616),3859 (-14),2.0726872246696035 (-0.012739240274284747)
O1_fstore_merging,3317 (24),1.754296050648176 (-0.014248160794838594),1420 (34),2.213380281690141 (-0.008084545789178055),3808 (37),2.0870535714285716 (-0.02710558703325283)
