Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
O0,84, ,8, ,17, ,0, ,0, ,43, ,22, ,0, ,0, ,2
O1,87,6.9%,22,95.5%,20,100.0%,0,0.0%,1,100.0%,13,100.0%,16,100.0%,0,0.0%,0,0.0%,0,0.0%
O2,82,1.2%,20,100.0%,22,100.0%,0,0.0%,2,100.0%,24,100.0%,9,100.0%,0,0.0%,0,0.0%,6,100.0%
O3,87,5.7%,23,100.0%,31,100.0%,0,0.0%,8,100.0%,32,100.0%,26,100.0%,0,0.0%,0,0.0%,3,100.0%
