Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,2955,1.7341793570219965,969,1.9313725490196079,1014,2.0236686390532546
O1,2989 (-34),1.8089662094345935 (-0.07478685241259697),938 (31),2.1316631130063968 (-0.2002905639867889),1083 (-69),2.03601108033241 (-0.012342441279155292)
O2,3014 (-59),1.8175182481751824 (-0.08333889115318582),1194 (-225),1.8178391959798994 (0.11353335303970846),1189 (-175),1.9680403700588731 (0.05562826899438145)
O3,3122 (-167),1.8278347213324793 (-0.09365536431048271),1293 (-324),1.8039443155452437 (0.12742823347436416),1381 (-367),2.1335988414192615 (-0.10993020236600692)
