Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O2,594,1.7962962962962963,46,1.1521739130434783,54,1.1944444444444444
O2_fipa_cp_clone,616 (-22),1.8214285714285714 (-0.025132275132275117),58 (-12),1.5258620689655173 (-0.3736881559220391),72 (-18),1.5277777777777777 (-0.33333333333333326)
