Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O2,699, ,594, ,46, ,54
O2_fipa_cp_clone,750,35.7%,616,27.3%,58,87.9%,72,63.9%
