Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,2963,1.6962537968275397,1289,2.0162916989914663,1136,2.066461267605634
O1_foptimize_sibling_calls,2963 (0),1.6962537968275397 (0.0),1289 (0),2.0162916989914663 (0.0),1136 (0),2.066461267605634 (0.0)
