Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,5596, ,2963, ,1289, ,1136
O1_foptimize_sibling_calls,5596,0.0%,2963,0.0%,1289,0.0%,1136,0.0%
