Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,9705,1.78397733127254,2056,1.3521400778210118,2645,1.6079395085066162
O1_foptimize_sibling_calls,9705 (0),1.78397733127254 (0.0),2056 (0),1.3521400778210118 (0.0),2645 (0),1.6079395085066162 (0.0)
