Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,84,1.5535714285714286,19,0.6842105263157895,5,1.4
O1_foptimize_sibling_calls,84 (0),1.5535714285714286 (0.0),19 (0),0.6842105263157895 (0.0),5 (0),1.4 (0.0)
