Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O0,4198,1.9250833730347785,2319,2.1666666666666665,2634,1.921032649962035
O0_fomit_frame_pointer,4079 (119),1.9383427310615347 (-0.013259358026756152),1757 (562),2.0401252134319865 (0.12654145323468002),2355 (279),1.997452229299363 (-0.07641957933732813)
O0_fshrink_wrap,4248 (-50),1.9129001883239172 (0.012183184710861328),2215 (104),2.140632054176072 (0.026034612490594355),2525 (109),1.8435643564356436 (0.07746829352639129)
