Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
O1,21, ,13, ,35, ,0, ,3, ,14, ,43, ,0, ,0, ,8
O1_fcse_follow_jumps,24,54.2%,14,92.9%,24,87.5%,0,0.0%,1,0.0%,15,93.3%,37,75.7%,0,0.0%,0,0.0%,6,16.7%
O1_foptimize_sibling_calls,25,52.0%,10,90.0%,70,94.3%,0,0.0%,3,66.7%,29,96.6%,51,86.3%,0,0.0%,0,0.0%,13,76.9%
O1_fpeephole2,21,61.9%,9,88.9%,23,91.3%,0,0.0%,3,66.7%,14,92.9%,48,93.8%,0,0.0%,0,0.0%,8,37.5%
O1_fstore_merging,18,22.2%,13,92.3%,27,77.8%,0,0.0%,1,0.0%,17,88.2%,43,74.4%,0,0.0%,0,0.0%,14,57.1%
