Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O1,9443,1.786455575558615,1371,1.62436177972283,2561,1.6085513471300272
O1_fcse_follow_jumps,9308 (135),1.7811022776106575 (0.005353297947957358),1364 (7),1.624266862170088 (9.49175527420465e-05),2525 (36),1.5857425742574258 (0.022808772872601413)
O1_foptimize_sibling_calls,9545 (-102),1.750392875851231 (0.03606269970738385),1290 (81),1.6058139534883722 (0.01854782623445783),2731 (-170),1.6418894177956793 (-0.033338070665652086)
O1_fpeephole2,9763 (-320),1.7986786848304825 (-0.01222310927186765),1284 (87),1.5848909657320873 (0.039470813990742704),2529 (32),1.6022143139580862 (0.006337033171941009)
O1_fstore_merging,9443 (0),1.7868262204807794 (-0.0003706449221645425),1427 (-56),1.5529081990189209 (0.07145358070390917),2496 (65),1.5751201923076923 (0.03343115482233494)
