Package Variant,Quality ROP Gadgets,Average ROP Gadget Quality,Quality JOP Gadgets,Average JOP Gadget Quality,Quality COP Gadgets,Average COP Gadget Quality
O3,2839,1.7205001761183516,1366,2.020497803806735,998,1.968937875751503
O3-no-tail-call-elim,3063 (-224),1.707966046359778 (0.012534129758573709),958 (408),1.9112734864300627 (0.10922431737667249),968 (30),1.8465909090909092 (0.12234696666059386)
