Package Variant,Total Gadgets,Total Introduction Rate,ROP Gadgets,ROP Introduction Rate,JOP Gadgets,JOP Introduction Rate,COP Gadgets,COP Introduction Rate
O1,6058, ,1613, ,812, ,3542
O1-constmerge,4874,97.3%,1108,94.0%,1006,96.9%,2685,98.8%
O1-elim-avail-extern,4874,97.3%,1108,94.0%,1006,96.9%,2685,98.8%
O1-gvn,4707,97.1%,1116,93.9%,960,96.8%,2568,98.7%
O1-inline,4874,97.3%,1108,94.0%,1006,96.9%,2685,98.8%
O1-mldst-motion,4874,97.3%,1108,94.0%,1006,96.9%,2685,98.8%
O1-slp-vectorizer,4747,97.3%,1116,94.4%,960,96.9%,2610,98.7%
