Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
O1,1, ,4, ,38, ,0, ,5, ,8, ,33, ,0, ,0, ,2
O1-constmerge,2,100.0%,10,100.0%,15,93.3%,0,0.0%,2,50.0%,11,100.0%,33,97.0%,0,0.0%,0,0.0%,2,100.0%
O1-elim-avail-extern,2,100.0%,10,100.0%,15,93.3%,0,0.0%,2,50.0%,11,100.0%,33,97.0%,0,0.0%,0,0.0%,2,100.0%
O1-gvn,1,0.0%,14,100.0%,15,93.3%,0,0.0%,2,50.0%,9,100.0%,22,100.0%,0,0.0%,0,0.0%,0,0.0%
O1-inline,2,100.0%,10,100.0%,15,93.3%,0,0.0%,2,50.0%,11,100.0%,33,97.0%,0,0.0%,0,0.0%,2,100.0%
O1-mldst-motion,2,100.0%,10,100.0%,15,93.3%,0,0.0%,2,50.0%,11,100.0%,33,97.0%,0,0.0%,0,0.0%,2,100.0%
O1-slp-vectorizer,1,100.0%,9,100.0%,22,95.5%,0,0.0%,2,50.0%,5,100.0%,22,100.0%,0,0.0%,0,0.0%,0,0.0%
